2022-08-11 11:26:05.821 [background-preinit] INFO  org.hibernate.validator.internal.util.Version:21 - HV000001: Hibernate Validator 6.1.6.Final
2022-08-11 12:01:06.020 [redisContainer-293] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:01:13.076 [redisContainer-294] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:01:20.121 [redisContainer-295] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:01:27.173 [redisContainer-296] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:01:34.217 [redisContainer-297] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:01:41.267 [redisContainer-298] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:01:48.316 [redisContainer-299] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:01:55.357 [redisContainer-300] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:02:02.400 [redisContainer-301] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:02:09.440 [redisContainer-302] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:02:16.489 [redisContainer-303] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:02:23.534 [redisContainer-304] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:02:30.577 [redisContainer-305] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:02:37.616 [redisContainer-306] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:02:44.661 [redisContainer-307] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:02:51.706 [redisContainer-308] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:02:58.745 [redisContainer-309] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:03:05.788 [redisContainer-310] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:03:12.822 [redisContainer-311] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:03:19.875 [redisContainer-312] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:03:26.918 [redisContainer-313] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:03:33.967 [redisContainer-314] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:03:41.015 [redisContainer-315] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:03:48.068 [redisContainer-316] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:03:55.106 [redisContainer-317] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:04:02.146 [redisContainer-318] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:04:09.194 [redisContainer-319] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:04:16.241 [redisContainer-320] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:04:23.281 [redisContainer-321] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:04:30.334 [redisContainer-322] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:04:37.376 [redisContainer-323] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:04:44.417 [redisContainer-324] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:04:51.439 [redisContainer-325] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:04:58.482 [redisContainer-326] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:05:05.525 [redisContainer-327] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:05:12.558 [redisContainer-328] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:05:19.593 [redisContainer-329] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:05:26.647 [redisContainer-330] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:05:33.680 [redisContainer-331] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:05:40.724 [redisContainer-332] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:05:47.764 [redisContainer-333] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:05:54.815 [redisContainer-334] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:06:01.861 [redisContainer-335] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:06:08.903 [redisContainer-336] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:06:15.954 [redisContainer-337] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:06:22.994 [redisContainer-338] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:06:30.031 [redisContainer-339] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:06:37.077 [redisContainer-340] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:06:44.117 [redisContainer-341] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:06:51.157 [redisContainer-342] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:06:58.200 [redisContainer-343] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:07:05.242 [redisContainer-344] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:07:12.275 [redisContainer-345] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:07:19.321 [redisContainer-346] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:07:26.366 [redisContainer-347] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:07:33.408 [redisContainer-348] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:07:40.444 [redisContainer-349] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:07:47.477 [redisContainer-350] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:07:54.523 [redisContainer-351] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:08:01.554 [redisContainer-352] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:08:08.597 [redisContainer-353] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:08:15.644 [redisContainer-354] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:08:22.687 [redisContainer-355] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:08:29.732 [redisContainer-356] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:08:36.784 [redisContainer-357] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:08:43.834 [redisContainer-358] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:08:50.888 [redisContainer-359] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:08:57.923 [redisContainer-360] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:09:04.964 [redisContainer-361] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:09:12.014 [redisContainer-362] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:09:19.043 [redisContainer-363] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:09:26.085 [redisContainer-364] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:09:33.134 [redisContainer-365] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:09:40.181 [redisContainer-366] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:09:47.214 [redisContainer-367] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:09:54.257 [redisContainer-368] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:10:01.297 [redisContainer-369] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:10:08.334 [redisContainer-370] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:10:15.384 [redisContainer-371] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:10:22.428 [redisContainer-372] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:10:29.466 [redisContainer-373] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:10:36.510 [redisContainer-374] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:10:43.557 [redisContainer-375] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:10:50.598 [redisContainer-376] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:10:57.651 [redisContainer-377] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:11:04.694 [redisContainer-378] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:11:11.739 [redisContainer-379] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:11:18.784 [redisContainer-380] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:11:25.820 [redisContainer-381] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:11:32.867 [redisContainer-382] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:11:39.906 [redisContainer-383] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:11:46.955 [redisContainer-384] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:11:54.006 [redisContainer-385] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:12:01.056 [redisContainer-386] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:12:08.102 [redisContainer-387] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:12:15.150 [redisContainer-388] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:12:22.184 [redisContainer-389] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:12:29.229 [redisContainer-390] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:12:36.275 [redisContainer-391] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:12:43.318 [redisContainer-392] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:12:50.366 [redisContainer-393] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:12:57.401 [redisContainer-394] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:13:04.454 [redisContainer-395] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:13:11.488 [redisContainer-396] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:13:18.528 [redisContainer-397] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:13:25.570 [redisContainer-398] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:13:32.610 [redisContainer-399] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:13:39.652 [redisContainer-400] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:13:46.697 [redisContainer-401] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:13:53.743 [redisContainer-402] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:14:00.791 [redisContainer-403] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:14:07.828 [redisContainer-404] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:14:14.861 [redisContainer-405] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:14:21.910 [redisContainer-406] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:14:28.942 [redisContainer-407] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:14:35.989 [redisContainer-408] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:14:43.041 [redisContainer-409] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:14:50.090 [redisContainer-410] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:14:57.123 [redisContainer-411] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:15:04.170 [redisContainer-412] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:15:11.218 [redisContainer-413] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:15:18.263 [redisContainer-414] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:15:25.302 [redisContainer-415] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:15:32.351 [redisContainer-416] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:15:39.388 [redisContainer-417] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:15:46.439 [redisContainer-418] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:15:53.476 [redisContainer-419] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:16:00.523 [redisContainer-420] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:16:07.563 [redisContainer-421] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:16:14.598 [redisContainer-422] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:16:21.630 [redisContainer-423] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:16:28.659 [redisContainer-424] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:16:35.712 [redisContainer-425] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:16:42.750 [redisContainer-426] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:16:49.803 [redisContainer-427] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:16:56.849 [redisContainer-428] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:17:03.890 [redisContainer-429] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:17:10.942 [redisContainer-430] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:17:17.978 [redisContainer-431] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:17:25.024 [redisContainer-432] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:17:32.059 [redisContainer-433] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:17:39.097 [redisContainer-434] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:17:46.137 [redisContainer-435] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:17:53.191 [redisContainer-436] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:18:00.231 [redisContainer-437] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:18:07.282 [redisContainer-438] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:18:14.336 [redisContainer-439] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:18:21.375 [redisContainer-440] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:18:28.405 [redisContainer-441] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:18:35.437 [redisContainer-442] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:18:42.486 [redisContainer-443] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:18:49.520 [redisContainer-444] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:18:56.562 [redisContainer-445] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:19:03.601 [redisContainer-446] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:19:10.632 [redisContainer-447] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:19:17.678 [redisContainer-448] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:19:24.721 [redisContainer-449] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:19:31.759 [redisContainer-450] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:19:38.803 [redisContainer-451] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:19:45.842 [redisContainer-452] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:19:52.882 [redisContainer-453] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:19:59.919 [redisContainer-454] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:20:06.962 [redisContainer-455] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:20:13.999 [redisContainer-456] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:20:21.045 [redisContainer-457] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:20:28.085 [redisContainer-458] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:20:35.127 [redisContainer-459] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:20:42.180 [redisContainer-460] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:20:49.222 [redisContainer-461] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:20:56.254 [redisContainer-462] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:21:03.284 [redisContainer-463] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
